tweet_id,favorite_count,retweet_count
668171859951755264,525,208
668154635664932864,522,336
668142349051129856,592,306
668113020489474048,709,265
667937095915278337,1356,866
667924896115245057,318,119
667915453470232577,222,59
667911425562669056,523,329
667902449697558528,905,396
667886921285246976,2011,1180
667885044254572545,868,530
667878741721415682,409,127
667873844930215936,667,440
667866724293877760,3172,1110
667861340749471744,253,86
667832474953625600,303,68
667806454573760512,1111,535
667801013445750784,346,101
667793409583771648,736,358
667782464991965184,434,261
667773195014021121,243,61
667766675769573376,476,243
667728196545200128,398,162
667724302356258817,517,341
667550904950915073,0,37
667550882905632768,0,34
667549055577362432,6138,2454
667546741521195010,355,138
667544320556335104,917,568
667538891197542400,220,72
667534815156183040,866,576
667530908589760512,501,264
667524857454854144,1798,1198
667517642048163840,389,203
667509364010450944,7148,2272
667502640335572993,563,231
667495797102141441,565,294
667491009379606528,559,242
667470559035432960,273,102
667455448082227200,203,66
667453023279554560,327,96
667443425659232256,833,620
667437278097252352,483,257
667435689202614272,326,89
667405339315146752,489,234
667393430834667520,211,60
667369227918143488,385,173
667211855547486208,516,258
667200525029539841,658,282
667192066997374976,414,115
667188689915760640,784,449
667182792070062081,15075,6618
667177989038297088,200,58
667176164155375616,640,484
667174963120574464,262,88
667171260800061440,235,97
667165590075940865,2819,1241
667160273090932737,268,66
667152164079423490,49720,18285
667138269671505920,4851,2387
667119796878725120,346,135
667090893657276420,349,132
667073648344346624,425,134
667070482143944705,88,14
667065535570550784,175,51
667062181243039745,227,57
667044094246576128,198,54
667012601033924608,471,237
666996132027977728,258,102
666983947667116034,2679,1040
666837028449972224,857,584
666835007768551424,222,83
666826780179869698,266,105
666817836334096384,540,267
666804364988780544,250,95
666786068205871104,800,521
666781792255496192,404,211
666776908487630848,368,186
666739327293083650,244,71
666701168228331520,449,234
666691418707132416,196,51
666649482315059201,923,608
666644823164719104,238,88
666454714377183233,545,223
666447344410484738,107,23
666437273139982337,131,52
666435652385423360,170,54
666430724426358785,330,204
666428276349472768,171,90
666421158376562688,327,118
666418789513326592,129,48
666411507551481857,459,339
666407126856765440,113,44
666396247373291520,172,92
666373753744588802,194,100
666362758909284353,804,595
666353288456101888,229,77
666345417576210432,307,146
666337882303524864,204,96
666293911632134144,522,368
666287406224695296,152,71
666273097616637952,184,82
666268910803644416,108,37
666104133288665088,14765,6871
666102155909144576,81,16
666099513787052032,164,73
666094000022159362,169,79
666082916733198337,121,47
666073100786774016,335,174
666071193221509120,154,67
666063827256086533,496,232
666058600524156928,115,61
666057090499244032,304,146
666055525042405380,448,261
666051853826850816,1253,879
666050758794694657,136,60
666049248165822465,111,41
666044226329800704,311,147
666033412701032449,128,47
666029285002620928,132,48
666020888022790149,2535,532
